,distrito_origen,distrito_destino,hora_inicio,minuto_inicio_aprox,auto/transporte,num_coincidencias,lat_origen,lng_origen,lat_destino,lng_destino
18013,Santa Fe,Santa Lucia,15,30,transporte,1,19.386392800000003,-99.2255625,19.4788153,-99.1968277
18014,Santa Fe,Tezozomoc,6,0,auto,1,19.386392800000003,-99.2255625,19.489829399999998,-99.19752
18015,Santa Fe,Tlatelolco,6,0,transporte,1,19.386392800000003,-99.2255625,19.4523693,-99.1384147
18016,Santa Fe,Tlatelolco,9,0,transporte,1,19.386392800000003,-99.2255625,19.4523693,-99.1384147
18017,Santa Fe,Tlatelolco,11,0,auto,1,19.386392800000003,-99.2255625,19.4523693,-99.1384147
18018,Santa Fe,UAM Iztapalapa,5,45,transporte,1,19.386392800000003,-99.2255625,19.3623565,-99.07285159999999
18019,Santa Fe,Vertiz Narvarte,6,30,transporte,1,19.386392800000003,-99.2255625,19.3807458,-99.1553016
18020,Santa Fe,Vertiz Narvarte,7,30,transporte,1,19.386392800000003,-99.2255625,19.3807458,-99.1553016
18021,Santa Fe,Vertiz Narvarte,9,0,transporte,1,19.386392800000003,-99.2255625,19.3807458,-99.1553016
18022,Santa Fe,Villa Olimpica,5,0,transporte,2,19.386392800000003,-99.2255625,19.300075,-99.1870499
18023,Santa Fe,Villa Olimpica,6,0,transporte,2,19.386392800000003,-99.2255625,19.300075,-99.1870499
18024,Santa Fe,Villa Olimpica,7,30,auto,3,19.386392800000003,-99.2255625,19.300075,-99.1870499
18025,Santa Fe,Zaragoza,6,0,transporte,1,19.386392800000003,-99.2255625,19.3952643,-99.0542312
18026,Santa Fe,Zaragoza,6,30,auto,2,19.386392800000003,-99.2255625,19.3952643,-99.0542312
18027,Santa Fe,Zaragoza,10,0,auto,2,19.386392800000003,-99.2255625,19.3952643,-99.0542312
18028,Santa Fe,Zona Industrial Tabla Honda y San Pablo Xalpa,6,0,transporte,1,19.386392800000003,-99.2255625,19.5481373,-99.1809068
18029,Santa Fe,Zonas Industriales Tlalnepantla,7,0,auto,1,19.386392800000003,-99.2255625,19.543358899999998,-99.2023662
18030,Santa Fe,Zonas Industriales Tlalnepantla,16,0,auto,1,19.386392800000003,-99.2255625,19.543358899999998,-99.2023662
18031,Santa Lucia,Barrio Labradores-Jardines Acuitlapilco,9,15,transporte,1,19.4788153,-99.1968277,19.434725399999998,-99.1457127
18032,Santa Lucia,Bondojito,9,0,auto,1,19.4788153,-99.1968277,19.466251899999996,-99.1103392
18033,Santa Lucia,Buenavista-Reforma,5,45,transporte,1,19.4788153,-99.1968277,19.4259383,-99.1937047
18034,Santa Lucia,Buenavista-Reforma,7,0,auto,2,19.4788153,-99.1968277,19.4259383,-99.1937047
18035,Santa Lucia,Buenavista-Reforma,7,0,transporte,1,19.4788153,-99.1968277,19.4259383,-99.1937047
18036,Santa Lucia,Buenavista-Reforma,7,30,transporte,1,19.4788153,-99.1968277,19.4259383,-99.1937047
18037,Santa Lucia,Buenavista-Reforma,7,45,auto,3,19.4788153,-99.1968277,19.4259383,-99.1937047
18038,Santa Lucia,Buenavista-Reforma,8,0,transporte,3,19.4788153,-99.1968277,19.4259383,-99.1937047
18039,Santa Lucia,Buenavista-Reforma,8,30,transporte,1,19.4788153,-99.1968277,19.4259383,-99.1937047
18040,Santa Lucia,Buenavista-Reforma,12,0,transporte,1,19.4788153,-99.1968277,19.4259383,-99.1937047
18041,Santa Lucia,Cd Satélite Poniente,14,0,auto,1,19.4788153,-99.1968277,19.483143899999998,-99.2640554
18042,Santa Lucia,Centro Histórico,6,15,auto,1,19.4788153,-99.1968277,19.4357068,-99.131757
18043,Santa Lucia,Centro Histórico,7,0,auto,1,19.4788153,-99.1968277,19.4357068,-99.131757
18044,Santa Lucia,Centro Histórico,7,0,transporte,2,19.4788153,-99.1968277,19.4357068,-99.131757
18045,Santa Lucia,Centro Histórico,7,30,transporte,1,19.4788153,-99.1968277,19.4357068,-99.131757
18046,Santa Lucia,Centro Histórico,8,0,transporte,1,19.4788153,-99.1968277,19.4357068,-99.131757
18047,Santa Lucia,Centro Histórico,8,30,transporte,1,19.4788153,-99.1968277,19.4357068,-99.131757
18048,Santa Lucia,Centro Histórico,9,0,auto,4,19.4788153,-99.1968277,19.4357068,-99.131757
18049,Santa Lucia,Centro Histórico,9,15,auto,1,19.4788153,-99.1968277,19.4357068,-99.131757
18050,Santa Lucia,Centro Histórico,12,30,transporte,1,19.4788153,-99.1968277,19.4357068,-99.131757
18051,Santa Lucia,Centro Histórico,16,0,transporte,1,19.4788153,-99.1968277,19.4357068,-99.131757
18052,Santa Lucia,Chapultepec-Polanco,5,0,transporte,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18053,Santa Lucia,Chapultepec-Polanco,5,45,transporte,2,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18054,Santa Lucia,Chapultepec-Polanco,6,0,auto,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18055,Santa Lucia,Chapultepec-Polanco,6,0,transporte,11,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18056,Santa Lucia,Chapultepec-Polanco,6,15,transporte,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18057,Santa Lucia,Chapultepec-Polanco,6,30,transporte,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18058,Santa Lucia,Chapultepec-Polanco,6,45,auto,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18059,Santa Lucia,Chapultepec-Polanco,6,45,transporte,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18060,Santa Lucia,Chapultepec-Polanco,7,0,auto,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18061,Santa Lucia,Chapultepec-Polanco,7,0,transporte,4,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18062,Santa Lucia,Chapultepec-Polanco,7,15,auto,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18063,Santa Lucia,Chapultepec-Polanco,7,30,auto,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18064,Santa Lucia,Chapultepec-Polanco,7,30,transporte,2,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18065,Santa Lucia,Chapultepec-Polanco,8,0,auto,3,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18066,Santa Lucia,Chapultepec-Polanco,8,0,transporte,3,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18067,Santa Lucia,Chapultepec-Polanco,9,0,auto,2,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18068,Santa Lucia,Chapultepec-Polanco,9,0,transporte,2,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18069,Santa Lucia,Chapultepec-Polanco,10,0,auto,2,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18070,Santa Lucia,Chapultepec-Polanco,12,0,transporte,1,19.4788153,-99.1968277,19.4194815,-99.18945579999999
18071,Santa Lucia,Cuajimalpa,5,0,transporte,2,19.4788153,-99.1968277,19.3631419,-99.2880597
18072,Santa Lucia,Cuajimalpa,5,30,auto,4,19.4788153,-99.1968277,19.3631419,-99.2880597
18073,Santa Lucia,Cuajimalpa,5,30,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18074,Santa Lucia,Cuajimalpa,6,0,auto,4,19.4788153,-99.1968277,19.3631419,-99.2880597
18075,Santa Lucia,Cuajimalpa,6,0,transporte,7,19.4788153,-99.1968277,19.3631419,-99.2880597
18076,Santa Lucia,Cuajimalpa,6,15,transporte,3,19.4788153,-99.1968277,19.3631419,-99.2880597
18077,Santa Lucia,Cuajimalpa,6,30,transporte,3,19.4788153,-99.1968277,19.3631419,-99.2880597
18078,Santa Lucia,Cuajimalpa,6,45,auto,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18079,Santa Lucia,Cuajimalpa,7,0,auto,7,19.4788153,-99.1968277,19.3631419,-99.2880597
18080,Santa Lucia,Cuajimalpa,7,0,transporte,10,19.4788153,-99.1968277,19.3631419,-99.2880597
18081,Santa Lucia,Cuajimalpa,7,30,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18082,Santa Lucia,Cuajimalpa,8,0,auto,3,19.4788153,-99.1968277,19.3631419,-99.2880597
18083,Santa Lucia,Cuajimalpa,8,0,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18084,Santa Lucia,Cuajimalpa,9,0,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18085,Santa Lucia,Cuajimalpa,9,30,transporte,2,19.4788153,-99.1968277,19.3631419,-99.2880597
18086,Santa Lucia,Cuajimalpa,10,0,transporte,4,19.4788153,-99.1968277,19.3631419,-99.2880597
18087,Santa Lucia,Cuajimalpa,12,30,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18088,Santa Lucia,Cuajimalpa,14,0,auto,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18089,Santa Lucia,Cuajimalpa,14,0,transporte,3,19.4788153,-99.1968277,19.3631419,-99.2880597
18090,Santa Lucia,Cuajimalpa,14,15,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18091,Santa Lucia,Cuajimalpa,14,30,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18092,Santa Lucia,Cuajimalpa,14,45,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18093,Santa Lucia,Cuajimalpa,15,0,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18094,Santa Lucia,Cuajimalpa,16,0,transporte,1,19.4788153,-99.1968277,19.3631419,-99.2880597
18095,Santa Lucia,Cuajimalpa,17,0,auto,2,19.4788153,-99.1968277,19.3631419,-99.2880597
18096,Santa Lucia,Cuajimalpa,18,0,auto,2,19.4788153,-99.1968277,19.3631419,-99.2880597
18097,Santa Lucia,Culhuacán CTM,6,0,transporte,1,19.4788153,-99.1968277,19.344183100000002,-99.1167039
18098,Santa Lucia,Culhuacán CTM,7,0,transporte,2,19.4788153,-99.1968277,19.344183100000002,-99.1167039
18099,Santa Lucia,Culhuacán CTM,11,45,transporte,1,19.4788153,-99.1968277,19.344183100000002,-99.1167039
18100,Santa Lucia,Del Valle,4,30,auto,2,19.4788153,-99.1968277,19.3817299,-99.1649891
18101,Santa Lucia,Del Valle,6,0,auto,3,19.4788153,-99.1968277,19.3817299,-99.1649891
18102,Santa Lucia,Del Valle,6,0,transporte,5,19.4788153,-99.1968277,19.3817299,-99.1649891
18103,Santa Lucia,Del Valle,6,15,auto,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18104,Santa Lucia,Del Valle,6,30,auto,3,19.4788153,-99.1968277,19.3817299,-99.1649891
18105,Santa Lucia,Del Valle,6,45,transporte,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18106,Santa Lucia,Del Valle,7,0,auto,4,19.4788153,-99.1968277,19.3817299,-99.1649891
18107,Santa Lucia,Del Valle,7,0,transporte,12,19.4788153,-99.1968277,19.3817299,-99.1649891
18108,Santa Lucia,Del Valle,7,15,auto,4,19.4788153,-99.1968277,19.3817299,-99.1649891
18109,Santa Lucia,Del Valle,7,30,transporte,2,19.4788153,-99.1968277,19.3817299,-99.1649891
18110,Santa Lucia,Del Valle,8,0,auto,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18111,Santa Lucia,Del Valle,8,0,transporte,4,19.4788153,-99.1968277,19.3817299,-99.1649891
18112,Santa Lucia,Del Valle,8,15,auto,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18113,Santa Lucia,Del Valle,8,30,auto,2,19.4788153,-99.1968277,19.3817299,-99.1649891
18114,Santa Lucia,Del Valle,9,0,auto,2,19.4788153,-99.1968277,19.3817299,-99.1649891
18115,Santa Lucia,Del Valle,9,0,transporte,2,19.4788153,-99.1968277,19.3817299,-99.1649891
18116,Santa Lucia,Del Valle,9,30,auto,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18117,Santa Lucia,Del Valle,10,0,auto,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18118,Santa Lucia,Del Valle,10,0,transporte,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18119,Santa Lucia,Del Valle,11,45,auto,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18120,Santa Lucia,Del Valle,12,45,transporte,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18121,Santa Lucia,Del Valle,13,0,auto,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18122,Santa Lucia,Del Valle,13,15,transporte,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18123,Santa Lucia,Del Valle,14,0,transporte,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18124,Santa Lucia,Del Valle,16,0,transporte,1,19.4788153,-99.1968277,19.3817299,-99.1649891
18125,Santa Lucia,El Rosario,7,0,transporte,2,19.4788153,-99.1968277,19.5094012,-99.2037508
18126,Santa Lucia,El Rosario,8,0,transporte,2,19.4788153,-99.1968277,19.5094012,-99.2037508
18127,Santa Lucia,El Rosario,11,0,transporte,1,19.4788153,-99.1968277,19.5094012,-99.2037508
18128,Santa Lucia,Escuadrón 201,6,30,transporte,1,19.4788153,-99.1968277,19.3645868,-99.1092401
18129,Santa Lucia,Fracc Industrial Naucalpan Poniente,6,45,transporte,1,19.4788153,-99.1968277,19.4486578,-99.2423309
18130,Santa Lucia,Industrial Vallejo,6,15,transporte,1,19.4788153,-99.1968277,19.4936933,-99.1649891
18131,Santa Lucia,Industrial Vallejo,8,30,transporte,1,19.4788153,-99.1968277,19.4936933,-99.1649891
18132,Santa Lucia,Industrial Vallejo,10,30,transporte,1,19.4788153,-99.1968277,19.4936933,-99.1649891
18133,Santa Lucia,Ixtapaluca centro-Acozac,7,0,transporte,2,19.4788153,-99.1968277,19.3365236,-98.8886672
18134,Santa Lucia,Juan Escutia,8,30,transporte,2,19.4788153,-99.1968277,19.391553899999998,-99.0425977
18135,Santa Lucia,La Costeña-Olimpica Jajalpa,11,0,auto,1,19.4788153,-99.1968277,19.578568899999997,-99.03085250000001
18136,Santa Lucia,La Perla,12,0,transporte,4,19.4788153,-99.1968277,19.4375342,-99.1373437
18137,Santa Lucia,La Villa,6,0,transporte,2,19.4788153,-99.1968277,19.4838854,-99.1135903
18138,Santa Lucia,Las Águilas,5,30,transporte,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18139,Santa Lucia,Las Águilas,6,0,auto,2,19.4788153,-99.1968277,19.3614558,-99.2040557
18140,Santa Lucia,Las Águilas,6,15,transporte,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18141,Santa Lucia,Las Águilas,6,30,auto,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18142,Santa Lucia,Las Águilas,6,30,transporte,4,19.4788153,-99.1968277,19.3614558,-99.2040557
18143,Santa Lucia,Las Águilas,7,0,auto,3,19.4788153,-99.1968277,19.3614558,-99.2040557
18144,Santa Lucia,Las Águilas,7,0,transporte,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18145,Santa Lucia,Las Águilas,7,30,auto,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18146,Santa Lucia,Las Águilas,7,30,transporte,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18147,Santa Lucia,Las Águilas,8,0,auto,3,19.4788153,-99.1968277,19.3614558,-99.2040557
18148,Santa Lucia,Las Águilas,8,0,transporte,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18149,Santa Lucia,Las Águilas,8,30,transporte,2,19.4788153,-99.1968277,19.3614558,-99.2040557
18150,Santa Lucia,Las Águilas,9,0,auto,3,19.4788153,-99.1968277,19.3614558,-99.2040557
18151,Santa Lucia,Las Águilas,9,0,transporte,5,19.4788153,-99.1968277,19.3614558,-99.2040557
18152,Santa Lucia,Las Águilas,10,0,transporte,3,19.4788153,-99.1968277,19.3614558,-99.2040557
18153,Santa Lucia,Las Águilas,10,30,auto,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18154,Santa Lucia,Las Águilas,13,15,auto,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18155,Santa Lucia,Las Águilas,14,0,transporte,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18156,Santa Lucia,Las Águilas,14,30,auto,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18157,Santa Lucia,Las Águilas,16,30,transporte,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18158,Santa Lucia,Las Águilas,18,0,transporte,1,19.4788153,-99.1968277,19.3614558,-99.2040557
18159,Santa Lucia,Molinos,5,0,auto,1,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18160,Santa Lucia,Molinos,6,0,auto,3,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18161,Santa Lucia,Molinos,6,0,transporte,4,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18162,Santa Lucia,Molinos,6,30,transporte,3,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18163,Santa Lucia,Molinos,6,45,transporte,1,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18164,Santa Lucia,Molinos,7,0,auto,9,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18165,Santa Lucia,Molinos,7,0,transporte,4,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18166,Santa Lucia,Molinos,7,15,auto,2,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18167,Santa Lucia,Molinos,7,30,transporte,3,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18168,Santa Lucia,Molinos,8,0,auto,1,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18169,Santa Lucia,Molinos,8,0,transporte,7,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18170,Santa Lucia,Molinos,9,0,auto,1,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18171,Santa Lucia,Molinos,9,0,transporte,2,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18172,Santa Lucia,Molinos,9,30,transporte,1,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18173,Santa Lucia,Molinos,9,45,transporte,2,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18174,Santa Lucia,Molinos,13,0,transporte,1,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18175,Santa Lucia,Molinos,14,0,auto,1,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18176,Santa Lucia,Molinos,14,30,transporte,1,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18177,Santa Lucia,Molinos,18,0,auto,3,19.4788153,-99.1968277,19.372649300000003,-99.19127440000001
18178,Santa Lucia,Morelos,7,0,auto,1,19.4788153,-99.1968277,19.446823100000003,-99.1303962
18179,Santa Lucia,Nueva Industrial Vallejo,6,0,transporte,1,19.4788153,-99.1968277,19.5105328,-99.152534
18180,Santa Lucia,Obrera,4,0,transporte,2,19.4788153,-99.1968277,19.4154641,-99.13864559999999
18181,Santa Lucia,Obrera,5,30,transporte,1,19.4788153,-99.1968277,19.4154641,-99.13864559999999
18182,Santa Lucia,Obrera,6,0,transporte,1,19.4788153,-99.1968277,19.4154641,-99.13864559999999
18183,Santa Lucia,Obrera,7,45,auto,3,19.4788153,-99.1968277,19.4154641,-99.13864559999999
18184,Santa Lucia,Obrera,8,15,auto,1,19.4788153,-99.1968277,19.4154641,-99.13864559999999
18185,Santa Lucia,Obrera,11,0,auto,1,19.4788153,-99.1968277,19.4154641,-99.13864559999999
18186,Santa Lucia,Pedregal de Santo Domingo,12,0,transporte,1,19.4788153,-99.1968277,19.3287038,-99.1649891
18187,Santa Lucia,Pedregal de Santo Domingo,12,30,transporte,1,19.4788153,-99.1968277,19.3287038,-99.1649891
18188,Santa Lucia,Portales,6,0,auto,2,19.4788153,-99.1968277,19.3692406,-99.1497664
18189,Santa Lucia,Portales,6,45,auto,1,19.4788153,-99.1968277,19.3692406,-99.1497664
18190,Santa Lucia,Portales,6,45,transporte,2,19.4788153,-99.1968277,19.3692406,-99.1497664
18191,Santa Lucia,Portales,7,0,transporte,1,19.4788153,-99.1968277,19.3692406,-99.1497664
18192,Santa Lucia,Portales,7,15,transporte,1,19.4788153,-99.1968277,19.3692406,-99.1497664
18193,Santa Lucia,Portales,8,0,auto,1,19.4788153,-99.1968277,19.3692406,-99.1497664
18194,Santa Lucia,Portales,8,0,transporte,3,19.4788153,-99.1968277,19.3692406,-99.1497664
18195,Santa Lucia,Portales,8,15,transporte,1,19.4788153,-99.1968277,19.3692406,-99.1497664
18196,Santa Lucia,Portales,11,0,transporte,2,19.4788153,-99.1968277,19.3692406,-99.1497664
18197,Santa Lucia,Santa Cruz Meyehualco,3,0,auto,3,19.4788153,-99.1968277,19.343280399999998,-99.040741
18198,Santa Lucia,Santa Cruz Meyehualco,6,15,auto,2,19.4788153,-99.1968277,19.343280399999998,-99.040741
18199,Santa Lucia,Santa Fe,6,0,transporte,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18200,Santa Lucia,Santa Fe,6,30,transporte,2,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18201,Santa Lucia,Santa Fe,7,0,auto,2,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18202,Santa Lucia,Santa Fe,7,0,transporte,4,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18203,Santa Lucia,Santa Fe,7,30,auto,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18204,Santa Lucia,Santa Fe,7,30,transporte,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18205,Santa Lucia,Santa Fe,8,0,transporte,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18206,Santa Lucia,Santa Fe,8,15,auto,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18207,Santa Lucia,Santa Fe,8,30,auto,4,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18208,Santa Lucia,Santa Fe,9,15,auto,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18209,Santa Lucia,Santa Fe,10,0,auto,2,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18210,Santa Lucia,Santa Fe,10,0,transporte,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18211,Santa Lucia,Santa Fe,10,30,auto,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18212,Santa Lucia,Santa Fe,12,30,auto,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18213,Santa Lucia,Santa Fe,13,30,auto,2,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18214,Santa Lucia,Santa Fe,13,30,transporte,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18215,Santa Lucia,Santa Fe,17,0,auto,1,19.4788153,-99.1968277,19.386392800000003,-99.2255625
18216,Santa Lucia,Santa Martha Acatitla,5,0,auto,2,19.4788153,-99.1968277,19.3615578,-99.00874859999999
18217,Santa Lucia,Tezozomoc,5,30,transporte,1,19.4788153,-99.1968277,19.489829399999998,-99.19752
18218,Santa Lucia,Tezozomoc,13,15,transporte,1,19.4788153,-99.1968277,19.489829399999998,-99.19752
18219,Santa Lucia,UAM Iztapalapa,6,30,auto,1,19.4788153,-99.1968277,19.3623565,-99.07285159999999
18220,Santa Lucia,Vertiz Narvarte,5,30,transporte,2,19.4788153,-99.1968277,19.3807458,-99.1553016
18221,Santa Lucia,Vertiz Narvarte,7,0,transporte,1,19.4788153,-99.1968277,19.3807458,-99.1553016
18222,Santa Lucia,Vertiz Narvarte,9,30,transporte,3,19.4788153,-99.1968277,19.3807458,-99.1553016
18223,Santa Lucia,Vertiz Narvarte,12,45,transporte,2,19.4788153,-99.1968277,19.3807458,-99.1553016
18224,Santa Lucia,Villa Olimpica,6,30,auto,3,19.4788153,-99.1968277,19.300075,-99.1870499
18225,Santa Lucia,Villa Olimpica,7,0,transporte,1,19.4788153,-99.1968277,19.300075,-99.1870499
18226,Santa Lucia,Villa Olimpica,9,30,auto,1,19.4788153,-99.1968277,19.300075,-99.1870499
18227,Santa Lucia,Villa Olimpica,12,30,transporte,1,19.4788153,-99.1968277,19.300075,-99.1870499
18228,Santa Lucia,Xotepingo,5,0,transporte,1,19.4788153,-99.1968277,19.329186,-99.1407725
18229,Santa Lucia,Xotepingo,5,30,transporte,1,19.4788153,-99.1968277,19.329186,-99.1407725
18230,Santa Lucia,Zonas Industriales Tlalnepantla,7,30,transporte,1,19.4788153,-99.1968277,19.543358899999998,-99.2023662
18231,Santa Maria Xalpa,Aeropuerto,6,0,transporte,1,19.3376664,-99.02382829999999,19.4360762,-99.0719083
18232,Santa Maria Xalpa,Alfredo Baranda,6,0,transporte,1,19.3376664,-99.02382829999999,19.2799356,-98.9459245
18233,Santa Maria Xalpa,Ayuntamiento de Nezahualcóyotl,4,0,transporte,2,19.3376664,-99.02382829999999,19.408539,-99.01756309999999
18234,Santa Maria Xalpa,Ayuntamiento de Nezahualcóyotl,8,0,transporte,1,19.3376664,-99.02382829999999,19.408539,-99.01756309999999
18235,Santa Maria Xalpa,Bondojito,9,0,auto,1,19.3376664,-99.02382829999999,19.466251899999996,-99.1103392
18236,Santa Maria Xalpa,Bosques de Aragón,6,0,transporte,2,19.3376664,-99.02382829999999,19.4641835,-99.0488165
18237,Santa Maria Xalpa,Bosques de Aragón,14,0,transporte,1,19.3376664,-99.02382829999999,19.4641835,-99.0488165
18238,Santa Maria Xalpa,Buenavista Iztapalapa,5,0,auto,2,19.3376664,-99.02382829999999,19.325237899999998,-99.0280892
18239,Santa Maria Xalpa,Buenavista Iztapalapa,7,30,transporte,3,19.3376664,-99.02382829999999,19.325237899999998,-99.0280892
18240,Santa Maria Xalpa,Buenavista Iztapalapa,7,45,auto,1,19.3376664,-99.02382829999999,19.325237899999998,-99.0280892
18241,Santa Maria Xalpa,Buenavista Iztapalapa,12,0,transporte,1,19.3376664,-99.02382829999999,19.325237899999998,-99.0280892
18242,Santa Maria Xalpa,Buenavista Iztapalapa,13,30,auto,1,19.3376664,-99.02382829999999,19.325237899999998,-99.0280892
18243,Santa Maria Xalpa,Buenavista Iztapalapa,20,30,transporte,3,19.3376664,-99.02382829999999,19.325237899999998,-99.0280892
18244,Santa Maria Xalpa,Buenavista Iztapalapa,21,0,transporte,1,19.3376664,-99.02382829999999,19.325237899999998,-99.0280892
18245,Santa Maria Xalpa,Buenavista Iztapalapa,21,30,transporte,3,19.3376664,-99.02382829999999,19.325237899999998,-99.0280892
18246,Santa Maria Xalpa,Buenavista-Reforma,5,30,auto,2,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18247,Santa Maria Xalpa,Buenavista-Reforma,6,15,transporte,2,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18248,Santa Maria Xalpa,Buenavista-Reforma,6,30,transporte,1,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18249,Santa Maria Xalpa,Buenavista-Reforma,7,0,transporte,1,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18250,Santa Maria Xalpa,Buenavista-Reforma,7,30,transporte,1,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18251,Santa Maria Xalpa,Buenavista-Reforma,8,0,transporte,2,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18252,Santa Maria Xalpa,Buenavista-Reforma,9,0,auto,3,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18253,Santa Maria Xalpa,Buenavista-Reforma,9,0,transporte,1,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18254,Santa Maria Xalpa,Buenavista-Reforma,16,30,transporte,1,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18255,Santa Maria Xalpa,Buenavista-Reforma,17,0,transporte,1,19.3376664,-99.02382829999999,19.4259383,-99.1937047
18256,Santa Maria Xalpa,CC Plaza Neza,13,45,transporte,1,19.3376664,-99.02382829999999,19.425033300000003,-99.0235951
